No.;Tanggal;created_date;kota_kab_pelapor;propinsi_pelapor;klasifikasi_pelapor;jabatan_terlapor;kota_kab_terlapor;propinsi_terlapor;id_substansi;id_dugaan_maladministrasi;ringkasan_laporan;id_kantor;kode_kabupaten;kode_prov
3370;07/07/14 00.00;18/07/14 10.03;KLATEN;JAWA TENGAH;Perorangan/Korban Langsung;Kepala;KLATEN;JAWA TENGAH;Pendidikan;Penyimpangan Prosedur;Dugaan penyimpangan prosedur dalam pelaksanaan PPDB di SMP-SMA wilayah Kab. Klaten berupa mewajibkan siswa membeli seragam;Kantor Perwakilan DI Yogyakarta;3310;3374
3371;07/07/14 00.00;18/07/14 10.09;CILACAP;JAWA TENGAH;Perorangan/Korban Langsung;Kepala;CILACAP;JAWA TENGAH;Penanaman Modal;Penyimpangan Prosedur;Dugaan penyimpangan prosedur oleh Dinas Pertanian dan Peternakan Kab. Cilacap berkenaan program Kredit Usaha Pembibitan Sapi (KUPS) yang tidak sesuai akta kredit dari uang menjadi sapi;Kantor Perwakilan DI Yogyakarta;3301;3374
3372;07/07/14 00.00;24/07/14 11.52;KOTA KENDARI;SULAWESI TENGGARA;Perorangan/Korban Langsung;Manager;KOTA KENDARI;SULAWESI TENGGARA;Ketenagakerjaan;Tidak Memberikan Pelayanan;Terkait upah atau gaji karyawanyang belum dibayarkan oleh perusahaan.;Kantor Perwakilan Sulawesi Tenggara;7471;7471
3373;07/07/14 00.00;24/07/14 12.44;KOTA BANDA ACEH;ACEH;Perorangan/Korban Langsung;Keuchik;KOTA BANDA ACEH;ACEH;Administrasi Kependudukan;Penyalahgunaan Wewenang;adanya Penyalahgunaan wewenang oleh Keuchik Keudah sebagai Terlapor yang merugikan pelapor terkait Pelayanan publik;Kantor Perwakilan Aceh;1171;1171
3374;07/07/14 00.00;08/08/14 08.50;KOTA BANDAR LAMPUNG;LAMPUNG;Keluarga Korban;;KOTA BANDAR LAMPUNG;LAMPUNG;Pendidikan;Penyimpangan Prosedur;Tidak diterima PPDB Tahun 2014 melalui Jalur Prestasi di SMK Negeri 2 Bandar Lampung;Kantor Perwakilan Lampung;1871;1871
3375;07/07/14 00.00;13/08/14 10.58;KOTA KUPANG;NUSA TENGGARA TIMUR;Perorangan/Korban Langsung;Ka. SPKT Polsekta Maulafa;KOTA KUPANG;NUSA TENGGARA TIMUR;Kepolisian;Penundaan Berlarut;Dugaan penundaan berlarut penyidikan kasus tindak pidana penganiayaan yang ditangani aparat penyidik Polsek Maulafa, Kepolisian Resor Kupang Kota;Kantor Perwakilan Nusa Tenggara Timur;5371;5371
3376;07/07/14 00.00;13/08/14 11.05;MANGGARAI BARAT;NUSA TENGGARA TIMUR;Perorangan/Korban Langsung;Bupati Manggarai Barat;MANGGARAI BARAT;NUSA TENGGARA TIMUR;Kepegawaian;Tidak Patut;Dugaan tindakan Pemerintah Kabupaten Manggarai Barat yang tidak membayar honor sejak Januari - Juli 2014;Kantor Perwakilan Nusa Tenggara Timur;5315;5371
3377;07/07/14 00.00;18/08/14 07.10;KOTA BANJARMASIN;KALIMANTAN SELATAN;Keluarga Korban;;BANJAR;KALIMANTAN SELATAN;Pertanahan;Penundaan Berlarut;Dugaan penundaan berlarut atas permohonan penerbitan SK Hak atas nama Nazula Elva Rahma, SE, MM yang dimohonkan di Kantor Pertanahan Kabupaten Banjar dengan No. Berkas Permohonan 7814/2013.<br>;Kantor Perwakilan Kalimantan Selatan;3279;6371
3378;07/07/14 00.00;05/09/14 10.59;KOTA AMBON;MALUKU;Keluarga Korban;Pegawai Loket Fakultas Hukum Universitas Pattimura ;KOTA AMBON;MALUKU;Pendidikan;Tidak Kompeten;Terlapor tidak mau menerima berkas Regie Latuperissa pada saat melakukan pengembalian berkas lulusan SNPTN Fakultas Hukum Universitas Patimurra dengan alasan yang bersangkutan melakukan pengembalian dengan menggunakan Surat Keterangan Lulus, sedangkan ter;Kantor Perwakilan Maluku;8171;8171
3379;07/07/14 00.00;26/09/14 11.03;KOTA BANDA ACEH;ACEH;Perorangan/Korban Langsung;Kepala Dinas ;KOTA BANDA ACEH;ACEH;Perhubungan/Infrastruktur;Tidak Patut;Dugaan Tidak Patut Yang dilakukan Oleh Dinas Perhubungan Informasi dan Komunikasi Kota Banda Aceh Terkait Kemacetan Lalu Lintas karena Traffic Light nya tidak berfungsi ;Kantor Perwakilan Aceh;1171;1171
3380;07/07/14 00.00;26/09/14 11.16;ACEH BARAT;ACEH;Perorangan/Korban Langsung;Direktur;ACEH BARAT;ACEH;Pendidikan;Tidak Patut;Adanya Dugaan Pelanggaran Maladministrasi Yaitu tidak patut yang dilakukan oleh STKIP BINA BANGSA Meulaboh terkait tidak rasionalnya biaya Administrasi Pendidikan atau perkuliahan  ;Kantor Perwakilan Aceh;1107;1171
3381;07/07/14 00.00;26/09/14 11.25;BIREUEN;ACEH;Perorangan/Korban Langsung;Kepala SD 21 Negeri Kab. Bireuen;BIREUEN;ACEH;Pendidikan;Penyalahgunaan Wewenang;Dugaan Adanya Pelanggaran Maladministrasi yaitu dugaan penyalahgunaan Wewenang yang dilakukan oleh SD Negeri 21 Kabupaten Bireuen yang meminta uang pembangunan sebesar Rp. 300.000,00 / Murid;Kantor Perwakilan Aceh;1110;1171
3382;07/07/14 00.00;26/09/14 11.46;KOTA BANDA ACEH;ACEH;Perorangan/Korban Langsung;Rektor Universitas Abulyatama;KOTA BANDA ACEH;ACEH;Pendidikan;Diskriminasi;Dugaan pelanggaran maladministrasi yaitu DIskriminasi yang dilakukan oleh pihak Universitas Abulyatama terhadap staf Pengajar fakultas kedokteran terkait tuntutan gaji yang di bawah UMP Aceh dan keluhan Hak THR serta Hak Asuransi Jiwa .;Kantor Perwakilan Aceh;1171;1171
3383;07/07/14 00.00;03/10/14 13.33;KOTA MAKASSAR;SULAWESI SELATAN;Perorangan/Korban Langsung;Kepala Sekolah SMKN 9;KOTA MAKASSAR;SULAWESI SELATAN;Pendidikan;Permintaan Imbalan Uang, Barang dan Jasa;Pelapor (Basir) mewakili orangtua dari tetangganya melaporkan ke Ombudsman terkait pemotongan Bantuan Siswa Miskin (BSM) pada dua orang siswa SMKN Negeri 9 Makassar. Pihak sekolah yang diwakili Bendahara Komite Sekolah melakukan pemotongan BSM per siswa s;Kantor Perwakilan Sulawesi Selatan;7371;7371
3384;07/07/14 00.00;02/11/14 11.55;KABUPATEN KOTA MAMUJU;SULAWESI BARAT;Kelompok Masyarakat;Kepala Desa Belang-Belang;MAMUJU;SULAWESI BARAT;Pertanahan;Tidak Memberikan Pelayanan;Dugaan tidak memberikan pelayanan oleh Kepala Desa Belang-belang dalam memberikan informasi mengenai kepemilikan tanah yang menjadi sengketa di Desa Belang-Belang.;Kantor Perwakilan Sulawesi Barat;7604;7604
3385;08/07/14 00.00;08/07/14 12.17;KOTA PALEMBANG;SUMATERA SELATAN;Lain-Lain;Kepala Kantor;KOTA PALEMBANG;SUMATERA SELATAN;Perijinan (PTSP);Penyimpangan Prosedur;Ketidak puasan pelapor akan prosedur di kantor KPPT Palembang khusus mengenai ketentuan penerima kuasa pada pengurusan Izin, IMB, SITU, SIUP dll.;Kantor Perwakilan Sumatera Selatan;1671;1671
3386;08/07/14 00.00;08/07/14 15.09;KOTA PALANGKA RAYA;KALIMANTAN TENGAH;Inisiatif Investigasi;Kepala Sekolah;KOTA PALANGKA RAYA;KALIMANTAN TENGAH;Pendidikan;Permintaan Imbalan Uang, Barang dan Jasa;Dugaan Pungutan Liar Pelaksanaan Penerimaan Siswa Baru (PSB) di SMPN 3 Palangka Raya.;Kantor Perwakilan Kalimantan Tengah;6271;6271
3387;08/07/14 00.00;11/07/14 08.37;KOTA PEKANBARU;RIAU;Inisiatif Investigasi;Kepala samsat Pekanbaru Kota;KOTA PEKANBARU;RIAU;Cukai dan Pajak;Tidak Memberikan Pelayanan;Pelapor (Amin) mengeluhkan kinerja Samsat Pekanbaru Kota, yang tidak mau memproses pembayaran pajak kendaraan karena adanya perbedaan nama jalan antara KTP dan BPKB.....menurut Pelapor, itu hanya perubahan nama jalan.;Kantor Perwakilan Riau;1471;1471
3388;08/07/14 00.00;11/07/14 11.05;KOTA DEPOK;JAWA BARAT;Lembaga Swadaya Masyarakat;SMA Tugu Ibu;KOTA DEPOK;JAWA BARAT;Pendidikan;Penyalahgunaan Wewenang;Dugaan penyalahgunaan wewenang dalam penggunaan dana Bos oleh SMA Tugu Ibu Depok<br>;Ombudsman Republik Indonesia (Jakarta);3276;3273
3389;08/07/14 00.00;16/07/14 11.56;KOTA MANADO;SULAWESI UTARA;Perorangan/Korban Langsung;Camat;KOTA MANADO;SULAWESI UTARA;Pemukiman/Perumahan;Tidak Memberikan Pelayanan;Dugaan tidak memberikan pelayanan yang dilakukan oleh Pemerintah Kecamatan Wanea dalam penerbitan AJB atas nama Jeane Rungkat;Kantor Perwakilan Sulawesi Utara;7171;7171
3390;08/07/14 00.00;16/07/14 12.03;MINAHASA SELATAN;SULAWESI UTARA;Organisasi Profesi;Kepala;MINAHASA SELATAN;SULAWESI UTARA;Pendidikan;Penyimpangan Prosedur;Dugaan penyimpangan prosedur yang dilakukan oleh Kepala SMP Negeri 4 Amurang Barat, dimana ada dugaan penyelewengan Dana Bantuan Operasional Sekolah, serta tidak ada transparansi atas penggunaan dana tersebut;Kantor Perwakilan Sulawesi Utara;7105;7171
3391;08/07/14 00.00;16/07/14 12.07;MINAHASA;SULAWESI UTARA;Perorangan/Korban Langsung;Kepala;MINAHASA;SULAWESI UTARA;Pendidikan;Penyalahgunaan Wewenang;Dugaan penyalahgunaan wewenang yang dilakukan oleh Kepala SD Katolik Kiawa, Kecamatan Kawangkoan dimana dana Bantuan Operasional Sekolah dipakai untuk acara syukuran kepala sekolah baru;Kantor Perwakilan Sulawesi Utara;7102;7171
3392;08/07/14 00.00;17/07/14 14.24;KOTA MATARAM;NUSA TENGGARA BARAT;Keluarga Korban;Kepala Pertanahan Kabupaten Lombok Tengah;LOMBOK TENGAH;NUSA TENGGARA BARAT;Pertanahan;Penundaan Berlarut;Bahwa Menurut Pelapor,  mengeluhkan sulitnya mendapatkan balik nama sertipikat yang telah dikeluarkan oleh Kepala Pertanahan Kabupaten Lombok Tengah.;Kantor Perwakilan Nusa Tenggara Barat;5202;5271
3393;08/07/14 00.00;21/07/14 09.29;KOTA PALU;SULAWESI TENGAH;Inisiatif Investigasi;Kepala Sekolah;KOTA PALU;SULAWESI TENGAH;Pendidikan;Permintaan Imbalan Uang, Barang dan Jasa;Dugaan pungutan liar pada penerimaan siswa baru;Kantor Perwakilan Sulawesi Tengah;7271;7271
3394;08/07/14 00.00;08/08/14 08.57;KOTA BANDAR LAMPUNG;LAMPUNG;Keluarga Korban;Kepala Sekolah SMKN 1 Bandar Lampung;KOTA BANDAR LAMPUNG;LAMPUNG;Pendidikan;Penyimpangan Prosedur;Mengeluhkan penerimaan PPDB melalui Jalur Bina Lingkungan, Diduga tim survie Bina Lingkungan melakukan penyimpangan prosedur;Kantor Perwakilan Lampung;1871;1871
3395;08/07/14 00.00;11/08/14 14.56;BANGKA;KEPULAUAN BANGKA BELITUNG;Inisiatif Investigasi;Direktur Utama;BANGKA;KEPULAUAN BANGKA BELITUNG;Kesehatan;Penyimpangan Prosedur;Adanya dugaan Penyimpangan Prosedur dalam pelayanan Kesehatan yang diselenggarakan Rumah Sakit Jiwa Provinsi Bangka Belitung;Kantor Perwakilan Kepulauan Bangka Belitung;1901;1971
3396;08/07/14 00.00;13/08/14 11.20;KOTA KUPANG;NUSA TENGGARA TIMUR;Inisiatif Investigasi;Kepala SMPN 1 Ende ;ENDE;NUSA TENGGARA TIMUR;Pendidikan;Permintaan Imbalan Uang, Barang dan Jasa;Dugaan pungutan biaya pendaftaran masuk bagi siswa baru di SPMN 1 Ende sebesar Rp. 1 juta sehingga memberatkan masyarakat;Kantor Perwakilan Nusa Tenggara Timur;5311;5371
3397;08/07/14 00.00;17/08/14 17.50;KOTA GORONTALO;GORONTALO;Keluarga Korban;Kepala ;KOTA GORONTALO;GORONTALO;Kepolisian;Berpihak;Adik Pelapor ditangkap Polres Kota Gorontalo. Penyidik diduga berpihak dalam penyidikan kasus penipuan rumah layak huni.<br>;Kantor Perwakilan Gorontalo;7571;7571
3398;08/07/14 00.00;18/08/14 07.17;KOTA BANJARMASIN;KALIMANTAN SELATAN;Media;Wakil Walikota Banjarbaru;KOTA BANJARBARU;KALIMANTAN SELATAN;Pendidikan;Penyalahgunaan Wewenang;Dugaan penyalahgunaan yang dilakukan oleh Wakil Walikota Banjarbaru terkait adanya adanya permohonan rekomendasi dari Kepala SMPN 1 Banjarbaru kepada Wakil Walikota Banjarbaru untuk memberikan rekomendasi agar peserta didik yang dinilai berprestasi di bid;Kantor Perwakilan Kalimantan Selatan;;6371
3399;08/07/14 00.00;03/10/14 13.46;KOTA MAKASSAR;SULAWESI SELATAN;Perorangan/Korban Langsung;Koordinator Pendamping Kota Makassar;KOTA MAKASSAR;SULAWESI SELATAN;Asuransi/Jaminan Sosial;Penyalahgunaan Wewenang;Pelapor (Husmianah)  melaporkan dugaan maladministrasi berupa Konflik Kepentingan oleh sdr. Syarifuddin Akbar (nama panggilan Rimba), Pendamping Program Keluarga Harapan di Kelurahan Ballaparang, Kec. Rappocini, Kota Makassar. Pelapor adalah peserta progr;Kantor Perwakilan Sulawesi Selatan;7371;7371
3400;08/07/14 00.00;03/10/14 13.59;KOTA MAKASSAR;SULAWESI SELATAN;Keluarga Korban;Kepala Klinik Avicenna;KOTA MAKASSAR;SULAWESI SELATAN;Kesehatan;Permintaan Imbalan Uang, Barang dan Jasa;Pelapor (Nursiah)  melaporkan dugaan maladministrasi berupa Tindak Kesewenang-Wenangan oleh Pengelola Klinik Avicenna. Pada bulan Desember 2013, anak Pelapor bernama Dwi Aprianto dimasukkan ke sebuah klinik swasta panti rehabilitasi narkoba. Anak pelapor ;Kantor Perwakilan Sulawesi Selatan;7371;7371
3401;08/07/14 00.00;03/10/14 14.31;KOTA MAKASSAR;SULAWESI SELATAN;Perorangan/Korban Langsung;Kepala Cabang;KOTA MAKASSAR;SULAWESI SELATAN;Asuransi/Jaminan Sosial;Penundaan Berlarut;Pelapor (Rahim M)  melaporkan ke Ombudsman terkait Pelayanan Berlarut pada PT Jamsostek. Pelapor adalah karyawan PT Pandu Siwi Sentosa sejak 20 Maret 2007 hingga 31 Mei 2012. Pada tanggal 1 Juli 2014, Pelapor menghubungi Jamsostek berharap pencairan Jamin;Kantor Perwakilan Sulawesi Selatan;7371;7371
3402;08/07/14 00.00;03/10/14 15.45;KOTA MAKASSAR;SULAWESI SELATAN;Perorangan/Korban Langsung;Bupati Sidrap;SIDENRENG RAPPANG;SULAWESI SELATAN;Perdagangan dan Industri;Penundaan Berlarut;Pelapor (Muhammad Hasbi Imran) melaporkan ke Ombudsman atas Pelayanan Berlarut oleh Bupati dan/atau Sekretaris Daerah Kabupaten Sidrap pada pembayaran proyek pembangunan Kantor Bupati Sidrap. Pada tahun anggaran 2012, dibangun proyek Pembangunan Kantor Bu;Kantor Perwakilan Sulawesi Selatan;7314;7371
3403;10/07/14 00.00;10/07/14 12.55;KOTA MATARAM;NUSA TENGGARA BARAT;Perorangan/Korban Langsung;Kepala Sekolah.;KOTA MATARAM;NUSA TENGGARA BARAT;Pendidikan;Permintaan Imbalan Uang, Barang dan Jasa;Bahwa Pelapor adalah orang tua wali murid di SMUN 5 Mataram, mengeluhkan atas besarnya  permintaan uang sumbangan  kepada siswa/i baru yang masuk (mendaftar ulang) melalui sistim bina lingkungan (BL) di SMUN 5 Mataram, adapun biaya yang dimintai antara la;Kantor Perwakilan Nusa Tenggara Barat;5271;5271
3404;10/07/14 00.00;10/07/14 13.13;LOMBOK TIMUR;NUSA TENGGARA BARAT;Inisiatif Investigasi;Wakil Bupati Kabupaten Lombok Timur;LOMBOK TIMUR;NUSA TENGGARA BARAT;Perijinan (PTSP);Tidak Patut;Pelapor Keberatan atas surat dari Wakil Bupati Kabupaten Lombok Timur yang mengrimkan surat teguran pembokaran bangunan yang dimiliki Pelapor yang dinilai tak berijin dan dibangun dikawasan hutan oleh Pemerintah Kabupaten Lombok Timur.;Kantor Perwakilan Nusa Tenggara Barat;5203;5271
3405;10/07/14 00.00;11/07/14 11.13;KABUPATEN TANGERANG;BANTEN;Perorangan/Korban Langsung;Dinas Tata Kota Tangerang;KOTA TANGERANG;BANTEN;Pemukiman/Perumahan;Penundaan Berlarut;Dugaan penundaan berlarut dalam menanggapi pengaduan pelapor mengenai adanya rumah tinggal yang berubah fungsi menjadi tempat usaha<br>;Ombudsman Republik Indonesia (Jakarta);3671;3604
3406;10/07/14 00.00;11/07/14 11.22;KOTA SURABAYA;JAWA TIMUR;Perorangan/Korban Langsung;Kementerian Kehutanan;JAKARTA SELATAN;DKI JAKARTA;Perkebunan/Kehutanan;Penundaan Berlarut;Dugaan penundaan berlarut pengesahan RKT-UPHHL-HA (Rencana Kerja Tahunan Usaha Pemanfaatan Hasil Hutan Kayu pada hutan alam) PT.Papua Hutan Lestari Makmur tahun 2014<br>;Ombudsman Republik Indonesia (Jakarta);3171;3173
3407;10/07/14 00.00;11/07/14 11.26;JAKARTA BARAT;DKI JAKARTA;Instansi Pemerintah;P2B DKI Jakarta;JAKARTA PUSAT;DKI JAKARTA;Pemukiman/Perumahan;Permintaan Imbalan Uang, Barang dan Jasa;Dugaan para petugas P2B DKI Jakarta telah menerima suap dari para pemilik bangunan yang melanggar instruksi presiden UU RI No:26 tahun 2007 tentang Tata Ruang<br>;Ombudsman Republik Indonesia (Jakarta);3173;3173
3408;10/07/14 00.00;11/07/14 11.29;SUKABUMI;JAWA BARAT;Perorangan/Korban Langsung;IPPAT Kota Sukabumi;KOTA SUKABUMI;JAWA BARAT;Pertanahan;Penundaan Berlarut;Dugaan penundaan berlarut oleh IPPAT Kota Sukabumi laporan dugaan pelanggaran kode etik yang dilakukan Muhammad Hendri SH<br>;Ombudsman Republik Indonesia (Jakarta);3272;3273
3409;10/07/14 00.00;11/07/14 11.35;KOTA DEPOK;JAWA BARAT;Perorangan/Korban Langsung;Dinas Tata Ruang & pemukiman Pemkot Depok;KOTA DEPOK;JAWA BARAT;Pemukiman/Perumahan;Penyimpangan Prosedur;Dugaan penyimpangan prosedur oleh Dinas Tata ruang dan Pemkot Depok dalam pemberian izin pembangunan perumahan di Kelurahan Serua Kec.Bojongsari Depok<br>;Ombudsman Republik Indonesia (Jakarta);3276;3273
3410;10/07/14 00.00;11/07/14 11.38;JAKARTA BARAT;DKI JAKARTA;#N/A;Bupati Karawang;KARAWANG;JAWA BARAT;Pertanahan;Penyimpangan Prosedur;Dugaan penyimpangan prosedur dalam penerbitan izin lokasi oleh Bupati Purwakarta di atas lahan HGU perkebunan karet Gunung Putri yang sedang di kelola pelapor<br>;Ombudsman Republik Indonesia (Jakarta);3215;3273
3411;10/07/14 00.00;11/07/14 11.42;KOTA JAYAPURA;PAPUA;Perorangan/Korban Langsung;KPU Provinsi Papua;KOTA JAYAPURA;PAPUA;Komisi/Lembaga Negara;Penundaan Berlarut;Dugaan penundaan berlarut oleh KPU Provinsi Papua yang belum mengembalikan suara untuk pelapor dari empat distrik di Kabupaten Sarmi sebanyak 483 suara<br>;Ombudsman Republik Indonesia (Jakarta);9471;9471
3412;10/07/14 00.00;11/07/14 11.45;JAKARTA SELATAN;DKI JAKARTA;Perorangan/Korban Langsung;Kantor pusat Direktorat Jenderal Pajak, Bagian Organta;JAKARTA PUSAT;DKI JAKARTA;Kepegawaian;Tidak Kompeten;Dugaan tidak kompeten Ditjen pajak dalam penetapan angka kredit fungsional pemeriksa dan kenaikan pangkat fungsional pemeriksa pajak<br>;Ombudsman Republik Indonesia (Jakarta);3173;3173
3413;10/07/14 00.00;11/07/14 11.48;JAKARTA BARAT;DKI JAKARTA;Instansi Pemerintah;Dinas PU dan Tata Air DKI Jakarta;JAKARTA PUSAT;DKI JAKARTA;Perhubungan/Infrastruktur;Tidak Kompeten;Dugaan adanya ketidakkompetenan dinas PU dan tata air DKI Jakarta dalam pekerjaan pengerukan/pengangkatan saluran air/got didaerah Jelambar & sekitarnya<br>;Ombudsman Republik Indonesia (Jakarta);3173;3173
3414;10/07/14 00.00;11/07/14 11.53;KOTA LHOKSEUMAWE;ACEH;Kelompok Masyarakat;Dinas Perhubungan Kabupaten Aceh Utara;ACEH UTARA;ACEH;Perhubungan/Infrastruktur;Penyalahgunaan Wewenang;Dugaan penyalahgunaan wewenang oleh Dinas Perhubungan, Pariwisata dan Kebudayaan Kabupaten Aceh Utara dan Dinas Perairan dan Sumber Daya Air Kab. Aceh Utara dalam pengelolaan anggaran belanja pengadaan barang & jasa TA 2014 <br>;Ombudsman Republik Indonesia (Jakarta);1111;1171
3415;10/07/14 00.00;11/07/14 12.57;KOTA PALEMBANG;SUMATERA SELATAN;Perorangan/Korban Langsung;;KOTA PALEMBANG;SUMATERA SELATAN;Ketenagakerjaan;Penyalahgunaan Wewenang;Tindakan sewenang-wenang PT. Medi Kharisma Internasional mem-PHK Pelapor;Kantor Perwakilan Sumatera Selatan;1671;1671
3416;10/07/14 00.00;14/07/14 08.21;KOTA JAKARTA PUSAT;DKI JAKARTA;Badan Hukum;Otoritas Jasa Keuangan;JAKARTA PUSAT;DKI JAKARTA;Perbankan;Tidak Memberikan Pelayanan;Dugaan tidak adanya pelayanan terkait perselisihan hubungan industrial mengenai pemutusan hubungan kerja yang dilakukan terhadap ketujuh orang karyawan PT.BII KC Diponegoro Medan<br>;Ombudsman Republik Indonesia (Jakarta);3173;3173
3417;10/07/14 00.00;14/07/14 08.24;KOTA JAKARTA PUSAT;DKI JAKARTA;Badan Hukum;Kementerian Tenaga Kerja;JAKARTA PUSAT;DKI JAKARTA;Ketenagakerjaan;Tidak Memberikan Pelayanan;Dugaan tidak adanya pelayanan terkait perselisihan hubungan industrial mengenai pemutusan hubungan kerja yang dilakukan terhadap ketujuh orang karyawan PT.BII KC Diponegoro Medan<br>;Ombudsman Republik Indonesia (Jakarta);3173;3173
3418;10/07/14 00.00;14/07/14 08.26;KOTA SURABAYA;JAWA TIMUR;Perorangan/Korban Langsung;Polsek Muara Baru Jakarta Utara;JAKARTA UTARA;DKI JAKARTA;Kepolisian;Berpihak;Dugaan berpihak Polsek Muara Baru Jakarta Utara dalam penanganan laporan tindak pidana penggelapan penyimpangan ayam beku.<br>;Ombudsman Republik Indonesia (Jakarta);3175;3173
3419;10/07/14 00.00;14/07/14 08.30;TULUNGAGUNG;JAWA TIMUR;Lembaga Swadaya Masyarakat;Dinas Pendapatan Daerah Tulungagung;TULUNGAGUNG;JAWA TIMUR;Informasi Publik;Penundaan Berlarut;Dugaan penundaan berlarut oleh Dinas Pendapatan Daerah Tulungagung mengenai belum ditanggapinya surat permohonan penjelasan tata cara menghitung pajak Bea Perolehan Hak atas Tanah & Bangunan (BPHTB).<br>;Ombudsman Republik Indonesia (Jakarta);3504;7835
3420;10/07/14 00.00;14/07/14 08.39;KOTA PEKANBARU;RIAU;Kuasa Hukum;Polsek Sabak Auh;SIAK;RIAU;Kepolisian;Penyimpangan Prosedur;Dugaan penyimpangan prosedur dalam penangkapan Hasrul Smamora,Dkk dengan laporan Polisi No:LP/03-A/VI/2014/Riau/Sek.Sabak Auh tanggal 13 Juni 2014.<br>;Ombudsman Republik Indonesia (Jakarta);;1471
3421;10/07/14 00.00;14/07/14 08.42;SUMENEP;JAWA TIMUR;Kuasa Hukum;Polsek Raas;SUMENEP;JAWA TIMUR;Kepolisian;Tidak Patut;Dugaan tidak patut yang dilakukan oknum Polsek Raas terhadap kasus pengrusakan serta kelalaian pelanggaran disiplin dan kode etik.<br>;Ombudsman Republik Indonesia (Jakarta);3529;7835
3422;10/07/14 00.00;14/07/14 08.45;BOGOR;JAWA BARAT;Kuasa Hukum;Kepolisian Resort Palopo;KOTA PALOPO;SULAWESI SELATAN;Kepolisian;Penundaan Berlarut;Dugaan penundaan berlarut penanganan laporan no.LP/556/X/2011/Sulsel/Reg Palopo dan LP/56/I/2011/Sulsel/Reg.Palopo mengenai tindak pidana perbankan & perbuatan tidak menyenangkan oleh Zirmayanto.<br>;Ombudsman Republik Indonesia (Jakarta);7373;7371
3423;10/07/14 00.00;21/07/14 09.42;KOTA MAKASSAR;SULAWESI SELATAN;Perorangan/Korban Langsung;Kepala Dinas;KOTA PALU;SULAWESI TENGAH;Penanaman Modal;Penyimpangan Prosedur;Dugaan penyimpangan prosedur di Dinas Koperasi, UMKM, Perindustrian dan Perdagangan Daerah Provinsi Sulteng;Kantor Perwakilan Sulawesi Tengah;7271;7271
3424;10/07/14 00.00;11/08/14 09.23;KOTA BENGKULU;BENGKULU;Perorangan/Korban Langsung;Kepala Badan;KOTA BENGKULU;BENGKULU;Kepegawaian;Penyalahgunaan Wewenang;Dugaan Penyalahgunaan Wewenang Proses Pemberhentian Sebagai Pegawai Honorer di Pemerintah Kota Bengkulu ;Kantor Perwakilan Bengkulu;1771;1771
3425;10/07/14 00.00;11/08/14 15.25;BANGKA;KEPULAUAN BANGKA BELITUNG;Inisiatif Investigasi;Kepala Puskesmas ;BANGKA BARAT;KEPULAUAN BANGKA BELITUNG;Kesehatan;Tidak Memberikan Pelayanan;Adanya dugaan tidak memberikan Pelayanan Kesehatan secara Maksimal kepada masyarakat di Puskesmas Kelapa Kabupaten Bangka Barat;Kantor Perwakilan Kepulauan Bangka Belitung;1903;1971
3426;10/07/14 00.00;14/08/14 10.04;KOTA SURABAYA;JAWA TIMUR;Perorangan/Korban Langsung;Kepala Sekolah MAN Surabaya;KOTA SURABAYA;JAWA TIMUR;Pendidikan;Penyimpangan Prosedur;Kepala Sekolah MAN Surabaya diduga melakukan penyimpangan prosedur terkait penarikan sejumlah uang dalam daftar ulang di MAN Surabaya.;Kantor Perwakilan Jawa Timur;3578;7835
3427;10/07/14 00.00;14/08/14 10.09;GRESIK;JAWA TIMUR;Perorangan/Korban Langsung;Kepala P2T Kabupaten Gresik;GRESIK;JAWA TIMUR;Pemukiman/Perumahan;Penundaan Berlarut;P2T Kabupaten Gresik diduga melakukan penundaan berlarut terkait proses ganti rugi pembebasan tanah untuk pembangunan bendungan Gerak Sembayat.;Kantor Perwakilan Jawa Timur;3525;7835
3428;10/07/14 00.00;18/09/14 12.32;KOTA BANDA ACEH;ACEH;Perorangan/Korban Langsung;Kepala;ACEH SELATAN;ACEH;Pertanahan;Penyimpangan Prosedur;adanya dugaan penyimpangan prosedur yang dilakukan oleh Badan Pertanahan Nasional Kabupaten Aceh Selatan terkait penerbitan sertifikat Hak milik atas nama Inayati Hasan;Kantor Perwakilan Aceh;1103;1171
